,ZIP,CBSA,Unnamed: 0,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
41411,47230,99999,,,,,,,
41412,47017,99999,,,,,,,
41413,48748,99999,,,,,,,
41414,50446,99999,,,,,,,
41415,50529,99999,,,,,,,
41416,49655,99999,,,,,,,
41417,49947,99999,,,,,,,
41418,51011,99999,,,,,,,
41419,50681,99999,,,,,,,
41420,68045,99999,,,,,,,
41421,57435,99999,,,,,,,
41422,57436,99999,,,,,,,
41423,57577,99999,,,,,,,
41424,57750,99999,,,,,,,
41425,57716,99999,,,,,,,
41426,88424,99999,,,,,,,
41427,88435,99999,,,,,,,
41428,88410,99999,,,,,,,
41429,84713,99999,,,,,,,
41430,95685,99999,,,,,,,
41431,95247,99999,,,,,,,
41432,95629,99999,,,,,,,
41433,95223,99999,,,,,,,
41434,83423,99999,,,,,,,
41435,83544,99999,,,,,,,
41436,83555,99999,,,,,,,
41437,59931,99999,,,,,,,
41438,59844,99999,,,,,,,
41439,59833,99999,,,,,,,
41440,59762,99999,,,,,,,
41441,59353,99999,,,,,,,
41442,59221,99999,,,,,,,
41443,59201,99999,,,,,,,
41444,59256,99999,,,,,,,
41445,59474,99999,,,,,,,
41446,59501,99999,,,,,,,
41447,59468,99999,,,,,,,
41448,59523,99999,,,,,,,
41449,59526,99999,,,,,,,
41450,59425,99999,,,,,,,
41451,59442,99999,,,,,,,
41452,59047,99999,,,,,,,
41453,96112,99999,,,,,,,
41454,96129,99999,,,,,,,
41455,97149,99999,,,,,,,
41456,83805,99999,,,,,,,
41457,97869,99999,,,,,,,
41458,97635,99999,,,,,,,
41459,99361,99999,,,,,,,
41460,99347,99999,,,,,,,
41461,99032,99999,,,,,,,
41462,99118,99999,,,,,,,
41463,98844,99999,,,,,,,
41464,98855,99999,,,,,,,
41465,98638,99999,,,,,,,
41466,98624,99999,,,,,,,
41467,99603,99999,,,,,,,
41468,99611,99999,,,,,,,
41469,670,99999,,,,,,,
41470,4216,99999,,,,,,,
41471,4614,99999,,,,,,,
41472,4573,99999,,,,,,,
41473,4490,99999,,,,,,,
41474,4624,99999,,,,,,,
41475,4414,99999,,,,,,,
41476,4768,99999,,,,,,,
41477,4773,99999,,,,,,,
41478,5042,99999,,,,,,,
41479,4929,99999,,,,,,,
41480,5846,99999,,,,,,,
41481,12124,99999,,,,,,,
41482,12468,99999,,,,,,,
41483,12857,99999,,,,,,,
41484,12974,99999,,,,,,,
41485,14507,99999,,,,,,,
41486,16720,99999,,,,,,,
41487,21645,99999,,,,,,,
41488,21538,99999,,,,,,,
41489,23169,99999,,,,,,,
41490,74854,99999,,,,,,,
41491,74561,99999,,,,,,,
41492,74572,99999,,,,,,,
41493,74533,99999,,,,,,,
41494,74766,99999,,,,,,,
41495,74735,99999,,,,,,,
41496,74332,99999,,,,,,,
41497,75633,99999,,,,,,,
41498,75643,99999,,,,,,,
41499,75487,99999,,,,,,,
41500,75440,99999,,,,,,,
41501,75457,99999,,,,,,,
41502,75127,99999,,,,,,,
41503,75948,99999,,,,,,,
41504,75926,99999,,,,,,,
41505,75928,99999,,,,,,,
41506,75939,99999,,,,,,,
41507,75783,99999,,,,,,,
41508,75850,99999,,,,,,,
41509,75860,99999,,,,,,,
41510,76437,99999,,,,,,,
41511,76460,99999,,,,,,,
41512,76471,99999,,,,,,,
41513,76687,99999,,,,,,,
41514,77962,99999,,,,,,,
41515,77831,99999,,,,,,,
41516,77830,99999,,,,,,,
41517,77664,99999,,,,,,,
41518,77434,99999,,,,,,,
41519,76520,99999,,,,,,,
41520,78621,99999,,,,,,,
41521,76878,99999,,,,,,,
41522,76950,99999,,,,,,,
41523,78014,99999,,,,,,,
41524,76567,99999,,,,,,,
41525,76565,99999,,,,,,,
41526,79546,99999,,,,,,,
41527,79312,99999,,,,,,,
41528,79031,99999,,,,,,,
41529,78940,99999,,,,,,,
41530,78947,99999,,,,,,,
41531,78956,99999,,,,,,,
41532,79005,99999,,,,,,,
41533,79014,99999,,,,,,,
41534,78669,99999,,,,,,,
41535,80758,99999,,,,,,,
41536,80802,99999,,,,,,,
41537,80805,99999,,,,,,,
41538,80731,99999,,,,,,,
41539,81067,99999,,,,,,,
41540,81132,99999,,,,,,,
41541,82301,99999,,,,,,,
41542,82428,99999,,,,,,,
41543,81324,99999,,,,,,,
41544,81252,99999,,,,,,,
41545,81201,99999,,,,,,,
41546,81403,99999,,,,,,,
41547,81416,99999,,,,,,,
41548,81433,99999,,,,,,,
41549,85344,99999,,,,,,,
41550,85346,99999,,,,,,,
41551,85534,99999,,,,,,,
41552,87746,99999,,,,,,,
41553,88045,99999,,,,,,,
41554,66856,99999,,,,,,,
41555,67639,99999,,,,,,,
41556,67656,99999,,,,,,,
41557,67665,99999,,,,,,,
41558,67731,99999,,,,,,,
41559,67333,99999,,,,,,,
41560,67450,99999,,,,,,,
41561,67352,99999,,,,,,,
41562,67029,99999,,,,,,,
41563,66425,99999,,,,,,,
41564,66516,99999,,,,,,,
41565,66518,99999,,,,,,,
41566,71643,99999,,,,,,,
41567,71646,99999,,,,,,,
41568,71725,99999,,,,,,,
41569,71327,99999,,,,,,,
41570,71368,99999,,,,,,,
41571,71341,99999,,,,,,,
41572,71462,99999,,,,,,,
41573,71404,99999,,,,,,,
41574,71232,99999,,,,,,,
41575,71251,99999,,,,,,,
41576,71065,99999,,,,,,,
41577,71943,99999,,,,,,,
41578,71958,99999,,,,,,,
41579,72006,99999,,,,,,,
41580,71861,99999,,,,,,,
41581,72519,99999,,,,,,,
41582,72583,99999,,,,,,,
41583,72512,99999,,,,,,,
41584,72566,99999,,,,,,,
41585,72529,99999,,,,,,,
41586,72539,99999,,,,,,,
41587,72396,99999,,,,,,,
41588,72342,99999,,,,,,,
41589,72390,99999,,,,,,,
41590,72410,99999,,,,,,,
41591,72137,99999,,,,,,,
41592,72067,99999,,,,,,,
41593,72073,99999,,,,,,,
41594,72030,99999,,,,,,,
41595,73838,99999,,,,,,,
41596,73843,99999,,,,,,,
41597,73851,99999,,,,,,,
41598,73573,99999,,,,,,,
41599,73015,99999,,,,,,,
41600,73038,99999,,,,,,,
41601,73041,99999,,,,,,,
41602,74027,99999,,,,,,,
41603,72830,99999,,,,,,,
41604,72846,99999,,,,,,,
41605,74352,99999,,,,,,,
41606,74361,99999,,,,,,,
41607,74369,99999,,,,,,,
41608,74965,99999,,,,,,,
41609,74848,99999,,,,,,,
41610,74859,99999,,,,,,,
41611,74872,99999,,,,,,,
41612,74940,99999,,,,,,,
41613,74944,99999,,,,,,,
41614,74883,99999,,,,,,,
41615,74960,99999,,,,,,,
41616,74964,99999,,,,,,,
41617,74849,99999,,,,,,,
41618,62824,99999,,,,,,,
41619,62828,99999,,,,,,,
41620,62803,99999,,,,,,,
41621,62812,99999,,,,,,,
41622,62865,99999,,,,,,,
41623,62839,99999,,,,,,,
41624,62860,99999,,,,,,,
41625,62466,99999,,,,,,,
41626,62612,99999,,,,,,,
41627,62241,99999,,,,,,,
41628,62233,99999,,,,,,,
41629,61036,99999,,,,,,,
41630,63037,99999,,,,,,,
41631,63801,99999,,,,,,,
41632,63869,99999,,,,,,,
41633,63966,99999,,,,,,,
41634,63532,99999,,,,,,,
41635,63556,99999,,,,,,,
41636,63549,99999,,,,,,,
41637,63650,99999,,,,,,,
41638,63460,99999,,,,,,,
41639,63456,99999,,,,,,,
41640,64453,99999,,,,,,,
41641,64481,99999,,,,,,,
41642,64467,99999,,,,,,,
41643,63080,99999,,,,,,,
41644,65723,99999,,,,,,,
41645,65712,99999,,,,,,,
41646,65714,99999,,,,,,,
41647,65761,99999,,,,,,,
41648,65037,99999,,,,,,,
41649,64843,99999,,,,,,,
41650,65072,99999,,,,,,,
41651,65047,99999,,,,,,,
41652,65633,99999,,,,,,,
41653,65655,99999,,,,,,,
41654,65606,99999,,,,,,,
41655,65667,99999,,,,,,,
41656,65616,99999,,,,,,,
41657,65647,99999,,,,,,,
41658,65669,99999,,,,,,,
41659,65324,99999,,,,,,,
41660,65464,99999,,,,,,,
41661,65354,99999,,,,,,,
41662,65360,99999,,,,,,,
41663,65401,99999,,,,,,,
41664,65261,99999,,,,,,,
41665,64750,99999,,,,,,,
41666,64740,99999,,,,,,,
41667,64776,99999,,,,,,,
41668,64771,99999,,,,,,,
41669,64652,99999,,,,,,,
41670,64668,99999,,,,,,,
41671,64790,99999,,,,,,,
41672,67951,99999,,,,,,,
41673,66777,99999,,,,,,,
41674,66769,99999,,,,,,,
41675,66757,99999,,,,,,,
41676,66846,99999,,,,,,,
41677,66936,99999,,,,,,,
41678,66754,99999,,,,,,,
41679,66967,99999,,,,,,,
41680,66968,99999,,,,,,,
41681,66851,99999,,,,,,,
41682,54534,99999,,,,,,,
41683,54537,99999,,,,,,,
41684,54545,99999,,,,,,,
41685,54246,99999,,,,,,,
41686,54436,99999,,,,,,,
41687,53926,99999,,,,,,,
41688,53929,99999,,,,,,,
41689,53936,99999,,,,,,,
41690,55385,99999,,,,,,,
41691,55335,99999,,,,,,,
41692,55342,99999,,,,,,,
41693,55325,99999,,,,,,,
41694,55332,99999,,,,,,,
41695,55314,99999,,,,,,,
41696,56164,99999,,,,,,,
41697,56167,99999,,,,,,,
41698,56142,99999,,,,,,,
41699,56222,99999,,,,,,,
41700,56044,99999,,,,,,,
41701,56208,99999,,,,,,,
41702,56166,99999,,,,,,,
41703,56531,99999,,,,,,,
41704,56385,99999,,,,,,,
41705,56469,99999,,,,,,,
41706,58757,99999,,,,,,,
41707,58854,99999,,,,,,,
41708,58651,99999,,,,,,,
41709,58542,99999,,,,,,,
41710,58368,99999,,,,,,,
41711,58458,99999,,,,,,,
41712,58454,99999,,,,,,,
41713,58374,99999,,,,,,,
41714,58366,99999,,,,,,,
41715,58275,99999,,,,,,,
41716,58528,99999,,,,,,,
41717,58444,99999,,,,,,,
41718,58466,99999,,,,,,,
41719,58456,99999,,,,,,,
41720,56725,99999,,,,,,,
41721,58045,99999,,,,,,,
41722,58016,99999,,,,,,,
41723,58056,99999,,,,,,,
41724,58009,99999,,,,,,,
41725,56314,99999,,,,,,,
41726,56347,99999,,,,,,,
41727,56297,99999,,,,,,,
41728,56280,99999,,,,,,,
41729,61756,99999,,,,,,,
41730,60968,99999,,,,,,,
41731,60966,99999,,,,,,,
41732,61944,99999,,,,,,,
41733,61953,99999,,,,,,,
41734,62016,99999,,,,,,,
41735,61910,99999,,,,,,,
41736,62354,99999,,,,,,,
41737,62353,99999,,,,,,,
41738,62366,99999,,,,,,,
41739,62439,99999,,,,,,,
41740,62441,99999,,,,,,,
41741,62321,99999,,,,,,,
41742,62442,99999,,,,,,,
41743,62448,99999,,,,,,,
41744,62964,99999,,,,,,,
41745,62681,99999,,,,,,,
41746,49908,99999,,,,,,,
41747,49735,99999,,,,,,,
41748,49688,99999,,,,,,,
41749,49795,99999,,,,,,,
41750,49781,99999,,,,,,,
41751,51063,99999,,,,,,,
41752,50851,99999,,,,,,,
41753,51247,99999,,,,,,,
41754,51242,99999,,,,,,,
41755,57580,99999,,,,,,,
41756,57752,99999,,,,,,,
41757,57454,99999,,,,,,,
41758,57437,99999,,,,,,,
41759,57376,99999,,,,,,,
41760,57638,99999,,,,,,,
41761,57766,99999,,,,,,,
41762,52248,99999,,,,,,,
41763,52134,99999,,,,,,,
41764,52306,99999,,,,,,,
41765,57349,99999,,,,,,,
41766,57273,99999,,,,,,,
41767,52754,99999,,,,,,,
41768,57029,99999,,,,,,,
41769,52537,99999,,,,,,,
41770,52591,99999,,,,,,,
41771,52576,99999,,,,,,,
41772,52584,99999,,,,,,,
41773,52721,99999,,,,,,,
41774,68319,99999,,,,,,,
41775,68351,99999,,,,,,,
41776,68342,99999,,,,,,,
41777,68361,99999,,,,,,,
41778,51632,99999,,,,,,,
41779,51462,99999,,,,,,,
41780,51640,99999,,,,,,,
41781,52049,99999,,,,,,,
41782,51358,99999,,,,,,,
41783,68774,99999,,,,,,,
41784,68788,99999,,,,,,,
41785,68660,99999,,,,,,,
41786,68666,99999,,,,,,,
41787,68740,99999,,,,,,,
41788,68786,99999,,,,,,,
41789,68730,99999,,,,,,,
41790,68710,99999,,,,,,,
41791,68822,99999,,,,,,,
41792,69140,99999,,,,,,,
41793,69162,99999,,,,,,,
41794,69001,99999,,,,,,,
41795,69367,99999,,,,,,,
41796,69044,99999,,,,,,,
41797,53573,99999,,,,,,,
41798,68467,99999,,,,,,,
41799,68420,99999,,,,,,,
41800,68626,99999,,,,,,,
41801,54891,99999,,,,,,,
41802,54940,99999,,,,,,,
41803,54844,99999,,,,,,,
41804,53964,99999,,,,,,,
41805,54610,99999,,,,,,,
41806,54634,99999,,,,,,,
41807,54635,99999,,,,,,,
41808,54452,99999,,,,,,,
41809,54462,99999,,,,,,,
41810,43543,99999,,,,,,,
41811,42784,99999,,,,,,,
41812,43548,99999,,,,,,,
41813,42653,99999,,,,,,,
41814,42256,99999,,,,,,,
41815,42170,99999,,,,,,,
41816,42376,99999,,,,,,,
41817,42408,99999,,,,,,,
41818,42050,99999,,,,,,,
41819,41224,99999,,,,,,,
41820,41256,99999,,,,,,,
41821,41390,99999,,,,,,,
41822,40840,99999,,,,,,,
41823,40826,99999,,,,,,,
41824,44611,99999,,,,,,,
41825,45123,99999,,,,,,,
41826,45159,99999,,,,,,,
41827,43152,99999,,,,,,,
41828,45381,99999,,,,,,,
41829,45654,99999,,,,,,,
41830,45656,99999,,,,,,,
41831,45697,99999,,,,,,,
41832,45661,99999,,,,,,,
41833,45769,99999,,,,,,,
41834,45771,99999,,,,,,,
41835,47586,99999,,,,,,,
41836,47452,99999,,,,,,,
41837,47469,99999,,,,,,,
41838,47649,99999,,,,,,,
41839,47666,99999,,,,,,,
41840,47381,99999,,,,,,,
41841,47336,99999,,,,,,,
41842,47441,99999,,,,,,,
41843,46746,99999,,,,,,,
41844,47273,99999,,,,,,,
41845,47270,99999,,,,,,,
41846,47227,99999,,,,,,,
41847,47274,99999,,,,,,,
41848,47147,99999,,,,,,,
41849,47946,99999,,,,,,,
41850,49064,99999,,,,,,,
41851,48456,99999,,,,,,,
41852,48653,99999,,,,,,,
41853,48647,99999,,,,,,,
41854,48750,99999,,,,,,,
41855,49327,99999,,,,,,,
41856,50525,99999,,,,,,,
41857,50450,99999,,,,,,,
41858,50455,99999,,,,,,,
41859,50563,99999,,,,,,,
41860,50575,99999,,,,,,,
41861,50574,99999,,,,,,,
41862,50559,99999,,,,,,,
41863,50653,99999,,,,,,,
41864,50471,99999,,,,,,,
41865,50665,99999,,,,,,,
41866,50672,99999,,,,,,,
41867,49645,99999,,,,,,,
41868,49656,99999,,,,,,,
41869,50130,99999,,,,,,,
41870,50230,99999,,,,,,,
41871,50129,99999,,,,,,,
41872,50126,99999,,,,,,,
41873,50122,99999,,,,,,,
41874,35570,99999,,,,,,,
41875,35574,99999,,,,,,,
41876,36545,99999,,,,,,,
41877,36502,99999,,,,,,,
41878,36518,99999,,,,,,,
41879,36278,99999,,,,,,,
41880,36272,99999,,,,,,,
41881,36033,99999,,,,,,,
41882,36009,99999,,,,,,,
41883,36726,99999,,,,,,,
41884,36742,99999,,,,,,,
41885,36784,99999,,,,,,,
41886,39429,99999,,,,,,,
41887,39337,99999,,,,,,,
41888,39422,99999,,,,,,,
41889,38633,99999,,,,,,,
41890,39194,99999,,,,,,,
41891,38963,99999,,,,,,,
41892,39096,99999,,,,,,,
41893,39079,99999,,,,,,,
41894,38821,99999,,,,,,,
41895,38828,99999,,,,,,,
41896,38916,99999,,,,,,,
41897,39631,99999,,,,,,,
41898,39661,99999,,,,,,,
41899,39656,99999,,,,,,,
41900,37339,99999,,,,,,,
41901,37047,99999,,,,,,,
41902,37726,99999,,,,,,,
41903,39773,99999,,,,,,,
41904,39772,99999,,,,,,,
41905,37012,99999,,,,,,,
41906,38478,99999,,,,,,,
41907,38549,99999,,,,,,,
41908,38329,99999,,,,,,,
41909,38315,99999,,,,,,,
41910,38317,99999,,,,,,,
41911,38379,99999,,,,,,,
41912,38375,99999,,,,,,,
41913,38370,99999,,,,,,,
41914,38220,99999,,,,,,,
41915,38041,99999,,,,,,,
41916,38039,99999,,,,,,,
41917,24808,99999,,,,,,,
41918,24927,99999,,,,,,,
41919,24970,99999,,,,,,,
41920,24874,99999,,,,,,,
41921,25059,99999,,,,,,,
41922,37755,99999,,,,,,,
41923,40313,99999,,,,,,,
41924,40111,99999,,,,,,,
41925,40152,99999,,,,,,,
41926,25573,99999,,,,,,,
41927,25617,99999,,,,,,,
41928,25501,99999,,,,,,,
41929,26739,99999,,,,,,,
41930,26621,99999,,,,,,,
41931,26337,99999,,,,,,,
41932,26419,99999,,,,,,,
41933,26287,99999,,,,,,,
41934,26292,99999,,,,,,,
41935,26377,99999,,,,,,,
41936,26146,99999,,,,,,,
41937,43524,99999,,,,,,,
41938,24082,99999,,,,,,,
41939,24260,99999,,,,,,,
41940,24315,99999,,,,,,,
41941,24382,99999,,,,,,,
41942,24416,99999,,,,,,,
41943,24378,99999,,,,,,,
41944,24363,99999,,,,,,,
41945,24558,99999,,,,,,,
41946,24614,99999,,,,,,,
41947,27229,99999,,,,,,,
41948,27212,99999,,,,,,,
41949,27928,99999,,,,,,,
41950,27925,99999,,,,,,,
41951,27960,99999,,,,,,,
41952,28604,99999,,,,,,,
41953,28617,99999,,,,,,,
41954,28513,99999,,,,,,,
41955,28434,99999,,,,,,,
41956,28444,99999,,,,,,,
41957,28382,99999,,,,,,,
41958,28334,99999,,,,,,,
41959,28306,99999,,,,,,,
41960,28312,99999,,,,,,,
41961,28713,99999,,,,,,,
41962,29481,99999,,,,,,,
41963,29472,99999,,,,,,,
41964,28906,99999,,,,,,,
41965,28777,99999,,,,,,,
41966,29010,99999,,,,,,,
41967,29056,99999,,,,,,,
41968,29567,99999,,,,,,,
41969,29821,99999,,,,,,,
41970,29817,99999,,,,,,,
41971,30427,99999,,,,,,,
41972,30421,99999,,,,,,,
41973,30446,99999,,,,,,,
41974,30436,99999,,,,,,,
41975,31077,99999,,,,,,,
41976,31076,99999,,,,,,,
41977,31037,99999,,,,,,,
41978,30560,99999,,,,,,,
41979,30545,99999,,,,,,,
41980,30820,99999,,,,,,,
41981,30635,99999,,,,,,,
41982,31513,99999,,,,,,,
41983,30513,99999,,,,,,,
41984,30528,99999,,,,,,,
41985,30516,99999,,,,,,,
41986,31716,99999,,,,,,,
41987,31730,99999,,,,,,,
41988,31774,99999,,,,,,,
41989,39866,99999,,,,,,,
41990,39813,99999,,,,,,,
41991,31632,99999,,,,,,,
41992,31637,99999,,,,,,,
41993,31620,99999,,,,,,,
41994,32446,99999,,,,,,,
41995,32448,99999,,,,,,,
41996,32622,99999,,,,,,,
41997,32628,99999,,,,,,,
41998,32320,99999,,,,,,,
41999,32340,99999,,,,,,,
42000,32346,99999,,,,,,,
42001,33873,99999,,,,,,,
42002,4856,99999,,,,,,,
42003,4976,99999,,,,,,,
42004,4966,99999,,,,,,,
42005,5046,99999,,,,,,,
42006,4979,99999,,,,,,,
42007,4924,99999,,,,,,,
42008,4925,99999,,,,,,,
42009,5473,99999,,,,,,,
42010,5655,99999,,,,,,,
42011,5851,99999,,,,,,,
42012,5850,99999,,,,,,,
42013,5822,99999,,,,,,,
42014,5819,99999,,,,,,,
42015,12460,99999,,,,,,,
42016,12480,99999,,,,,,,
42017,12496,99999,,,,,,,
42018,12492,99999,,,,,,,
42019,12957,99999,,,,,,,
42020,12941,99999,,,,,,,
42021,13411,99999,,,,,,,
42022,13360,99999,,,,,,,
42023,13755,99999,,,,,,,
42024,13775,99999,,,,,,,
42025,13820,99999,,,,,,,
42026,13620,99999,,,,,,,
42027,14082,99999,,,,,,,
42028,14009,99999,,,,,,,
42029,14011,99999,,,,,,,
42030,13838,99999,,,,,,,
42031,14525,99999,,,,,,,
42032,15537,99999,,,,,,,
42033,15533,99999,,,,,,,
42034,15320,99999,,,,,,,
42035,15767,99999,,,,,,,
42036,16049,99999,,,,,,,
42037,16341,99999,,,,,,,
42038,16224,99999,,,,,,,
42039,16920,99999,,,,,,,
42040,16946,99999,,,,,,,
42041,16746,99999,,,,,,,
42042,17267,99999,,,,,,,
42043,18405,99999,,,,,,,
42044,18619,99999,,,,,,,
42045,18431,99999,,,,,,,
42046,18445,99999,,,,,,,
42047,18826,99999,,,,,,,
42048,18801,99999,,,,,,,
42049,21632,99999,,,,,,,
42050,21541,99999,,,,,,,
42051,22435,99999,,,,,,,
42052,22652,99999,,,,,,,
42053,22947,99999,,,,,,,
42054,22849,99999,,,,,,,
42055,22835,99999,,,,,,,
42056,23093,99999,,,,,,,
42057,23043,99999,,,,,,,
42058,23417,99999,,,,,,,
42059,23827,99999,,,,,,,
42060,23837,99999,,,,,,,
42061,23844,99999,,,,,,,
42062,23958,99999,,,,,,,
42063,23964,99999,,,,,,,
42064,23919,99999,,,,,,,
42065,23915,99999,,,,,,,
42066,22547,99999,,,,,,,
42067,72169,99999,,,,,,,
42068,32042,99999,,,,,,,
42069,14863,99999,,,,,,,
42070,59925,99999,,,,,,,
42071,70640,99999,,,,,,,
42072,26886,99999,,,,,,,
42073,86028,99999,,,,,,,
42074,73011,99999,,,,,,,
42075,45618,99999,,,,,,,
42076,61059,99999,,,,,,,
42077,66041,99999,,,,,,,
42078,99732,99999,,,,,,,
42079,23083,99999,,,,,,,
42080,4850,99999,,,,,,,
42081,72636,99999,,,,,,,
42082,76650,99999,,,,,,,
42083,72074,99999,,,,,,,
42084,71932,99999,,,,,,,
42085,13331,99999,,,,,,,
42086,25047,99999,,,,,,,
42087,48758,99999,,,,,,,
42088,99786,99999,,,,,,,
42089,32432,99999,,,,,,,
42090,99832,99999,,,,,,,
42091,99820,99999,,,,,,,
42092,17701,99999,,,,,,,
42093,99691,99999,,,,,,,
42094,68701,99999,,,,,,,
42095,72311,99999,,,,,,,
42096,22451,99999,,,,,,,
42097,56629,99999,,,,,,,
42098,39832,99999,,,,,,,
42099,40847,99999,,,,,,,
42100,40440,99999,,,,,,,
42101,64868,99999,,,,,,,
42102,98623,99999,,,,,,,
42103,36543,99999,,,,,,,
42104,74752,99999,,,,,,,
42105,606,99999,,,,,,,
42106,802,99999,,,,,,,
42107,820,99999,,,,,,,
42108,3584,99999,,,,,,,
42109,3864,99999,,,,,,,
42110,4224,99999,,,,,,,
42111,4281,99999,,,,,,,
42112,4563,99999,,,,,,,
42113,4556,99999,,,,,,,
42114,4607,99999,,,,,,,
42115,4574,99999,,,,,,,
42116,4551,99999,,,,,,,
42117,4611,99999,,,,,,,
42118,4426,99999,,,,,,,
42119,4730,99999,,,,,,,
42120,4649,99999,,,,,,,
42121,4684,99999,,,,,,,
42122,4664,99999,,,,,,,
42123,4735,99999,,,,,,,
42124,4653,99999,,,,,,,
42125,4424,99999,,,,,,,
42126,4758,99999,,,,,,,
42127,4785,99999,,,,,,,
42128,4864,99999,,,,,,,
42129,4860,99999,,,,,,,
42130,51347,99999,,,,,,,
42131,54761,99999,,,,,,,
42132,72383,99999,,,,,,,
42133,71080,99999,,,,,,,
42134,76234,99999,,,,,,,
42135,13353,99999,,,,,,,
42136,56326,99999,,,,,,,
42137,79834,99999,,,,,,,
42138,29813,99999,,,,,,,
42139,26675,99999,,,,,,,
42140,99604,99999,,,,,,,
42141,99647,99999,,,,,,,
42142,4932,99999,,,,,,,
42143,57776,99999,,,,,,,
42144,57445,99999,,,,,,,
42145,74722,99999,,,,,,,
42146,49717,99999,,,,,,,
42147,75849,99999,,,,,,,
42148,62665,99999,,,,,,,
42149,45867,99999,,,,,,,
42150,68767,99999,,,,,,,
42151,28421,99999,,,,,,,
42152,72421,99999,,,,,,,
42153,5767,99999,,,,,,,
42154,79093,99999,,,,,,,
42155,30424,99999,,,,,,,
42156,72387,99999,,,,,,,
42157,25989,99999,,,,,,,
42158,68850,99999,,,,,,,
42159,99650,99999,,,,,,,
42160,775,99999,,,,,,,
42161,99773,99999,,,,,,,
42162,38768,99999,,,,,,,
42163,68456,99999,,,,,,,
42164,42720,99999,,,,,,,
42165,36766,99999,,,,,,,
42166,64680,99999,,,,,,,
42167,61438,99999,,,,,,,
42168,39171,99999,,,,,,,
42169,41451,99999,,,,,,,
42170,25690,99999,,,,,,,
42171,96114,99999,,,,,,,
42172,24627,99999,,,,,,,
42173,99923,99999,,,,,,,
42174,56720,99999,,,,,,,
42175,25916,99999,,,,,,,
42176,89821,99999,,,,,,,
42177,39115,99999,,,,,,,
42178,28755,99999,,,,,,,
42179,81212,99999,,,,,,,
42180,16911,99999,,,,,,,
42181,99658,99999,,,,,,,
42182,50661,99999,,,,,,,
42183,24888,99999,,,,,,,
42184,98561,99999,,,,,,,
42185,99763,99999,,,,,,,
42186,18427,99999,,,,,,,
42187,87321,99999,,,,,,,
42188,37851,99999,,,,,,,
42189,57220,99999,,,,,,,
42190,99602,99999,,,,,,,
42191,38962,99999,,,,,,,
42192,61089,99999,,,,,,,
42193,12915,99999,,,,,,,
42194,88112,99999,,,,,,,
42195,89314,99999,,,,,,,
42196,54946,99999,,,,,,,
42197,75565,99999,,,,,,,
42198,84531,99999,,,,,,,
42199,83635,99999,,,,,,,
42200,40962,99999,,,,,,,
42201,78385,99999,,,,,,,
42202,25653,99999,,,,,,,
42203,68758,99999,,,,,,,
42204,54654,99999,,,,,,,
42205,83285,99999,,,,,,,
42206,52333,99999,,,,,,,
42207,54652,99999,,,,,,,
42208,72441,99999,,,,,,,
42209,83876,99999,,,,,,,
42210,99918,99999,,,,,,,
42211,68952,99999,,,,,,,
42212,82218,99999,,,,,,,
42213,85937,99999,,,,,,,
42214,16694,99999,,,,,,,
42215,30438,99999,,,,,,,
42216,65240,99999,,,,,,,
42217,39191,99999,,,,,,,
42218,61466,99999,,,,,,,
42219,38623,99999,,,,,,,
42220,60960,99999,,,,,,,
42221,95542,99999,,,,,,,
42222,24628,99999,,,,,,,
42223,89427,99999,,,,,,,
42224,99619,99999,,,,,,,
42225,36470,99999,,,,,,,
42226,29440,99999,,,,,,,
42227,68834,99999,,,,,,,
42228,99765,99999,,,,,,,
42229,4491,99999,,,,,,,
42230,50222,99999,,,,,,,
42231,99557,99999,,,,,,,
42232,54638,99999,,,,,,,
42233,5489,99999,,,,,,,
42234,50029,99999,,,,,,,
42235,22528,99999,,,,,,,
42236,38765,99999,,,,,,,
42237,71353,99999,,,,,,,
42238,74010,99999,,,,,,,
42239,43347,99999,,,,,,,
42240,4744,99999,,,,,,,
42241,22544,99999,,,,,,,
42242,93601,99999,,,,,,,
42243,42211,99999,,,,,,,
42244,59745,99999,,,,,,,
42245,67502,99999,,,,,,,
42246,73703,99999,,,,,,,
42247,64035,99999,,,,,,,
42248,51603,99999,,,,,,,
42249,83866,99999,,,,,,,
42250,61850,99999,,,,,,,
42251,72369,99999,,,,,,,
42252,99656,99999,,,,,,,
42253,31642,99999,,,,,,,
42254,72353,99999,,,,,,,
42255,62861,99999,,,,,,,
42256,35577,99999,,,,,,,
42257,79356,99999,,,,,,,
42258,59546,99999,,,,,,,
42259,59333,99999,,,,,,,
42260,12143,99999,,,,,,,
42261,31812,99999,,,,,,,
42262,50573,99999,,,,,,,
42263,62411,99999,,,,,,,
42264,79842,99999,,,,,,,
42265,95939,99999,,,,,,,
42266,5476,99999,,,,,,,
42267,5868,99999,,,,,,,
42268,12955,99999,,,,,,,
42269,28672,99999,,,,,,,
42270,30573,99999,,,,,,,
42271,66010,99999,,,,,,,
42272,72465,99999,,,,,,,
42273,13040,99999,,,,,,,
42274,68935,99999,,,,,,,
42275,54639,99999,,,,,,,
42276,72038,99999,,,,,,,
42277,24829,99999,,,,,,,
42278,46950,99999,,,,,,,
42279,56056,99999,,,,,,,
42280,58520,99999,,,,,,,
42281,67491,99999,,,,,,,
42282,66432,99999,,,,,,,
